,tr_build_number,tr_status,tr_tests_ran,tr_tests_failed,gh_project_name,gh_lang,gh_team_size,git_num_committers,gh_sloc,git_commit,gh_by_core_team_member,gh_is_pr,gh_pull_req_num,gh_description_complexity,gh_num_commit_comments,gh_num_pr_comments,gh_num_issue_comments
673197,501,passed,False,False,dropwizard/metrics,java,10,1,8456,e5d285f2273ca0c9bc8303df3b6e2176c8008c4f,True,False,,,2,0,0
673199,502,passed,False,False,dropwizard/metrics,java,10,1,8459,cd1699bdf6b1b41c34f0572d3af32db77912c2f6,True,False,,,2,0,0
673201,503,passed,False,False,dropwizard/metrics,java,10,1,8456,90a3293250b40c37a5171bb5e394d91b4264b858,True,True,645.0,17.0,2,0,0
673203,504,passed,False,False,dropwizard/metrics,java,10,1,8459,0eff7b9cc24cde02277d04e639af670019642c53,True,False,,,1,0,0
673205,505,passed,False,False,dropwizard/metrics,java,10,1,8456,e48405a9a93faa82746aa43483a17d12e89a698e,True,False,,,2,0,0
673229,519,passed,False,False,dropwizard/metrics,java,11,1,6473,f5bdf541cf0cd5767697f74514c31e78703075dd,True,False,,,4,0,0
673248,538,passed,False,False,dropwizard/metrics,java,11,1,6473,856c7608e0f6e78ce650104cb41d0d3c737770f1,True,False,,,6,0,0
673279,567,passed,False,False,dropwizard/metrics,java,12,1,8505,698ba1e3b774d2401bcc525c681dd261e9c84ac7,True,False,,,3,0,0
673281,568,passed,False,False,dropwizard/metrics,java,12,1,8505,83895db1af4bc6b2db8cd836ff9ec8a95f0dd841,True,True,675.0,8.0,3,0,0
673283,571,passed,False,False,dropwizard/metrics,java,12,1,8463,1e32b71b185efab92b86c4117d67c24764806f13,True,True,678.0,17.0,4,0,0
673285,573,passed,False,False,dropwizard/metrics,java,12,1,8476,0bb045b615b2b62a7b4207d7872aa5377395c936,True,False,,,4,0,0
673291,579,failed,False,False,dropwizard/metrics,java,12,1,8518,182ab4bf8ffe75e6a634c21b57b10ccc0d9f4079,True,False,,,4,0,0
673295,584,passed,False,False,dropwizard/metrics,java,12,1,8475,6d14c993beb36065caf750059d3753d239b11243,True,True,688.0,7.0,4,0,0
673329,629,passed,False,False,dropwizard/metrics,java,8,1,8621,66c599c8f7a6202ea54ed808fadf508bc09543b3,True,True,723.0,26.0,0,0,1
673361,681,passed,False,False,dropwizard/metrics,java,5,1,8648,c57d6d49cae4aed975559d3539ff6d246184aabe,True,False,,,2,0,0
673371,693,passed,False,False,dropwizard/metrics,java,4,1,8692,948a6863798111da21d764ebf118a8d7dd4ebd1e,True,False,,,1,0,0
673373,699,passed,False,False,dropwizard/metrics,java,4,1,8648,c4b64c592610707cab16e39888c72d713214f6de,False,False,,,1,0,0
673408,715,passed,False,False,dropwizard/metrics,java,3,2,8740,3fcc10b3cc69671f28ea9d40feb570dba3916b80,False,True,801.0,319.0,0,0,1
673437,717,passed,False,False,dropwizard/metrics,java,3,1,8744,0af9e46c2df85a2abbe09fb6ac24d0e226afb0cc,True,True,801.0,319.0,0,3,2
673443,721,passed,False,False,dropwizard/metrics,java,3,1,9170,b98d707a61969fe3684caf7e488460e065eddaf5,True,False,,,1,0,0
673445,722,passed,False,False,dropwizard/metrics,java,3,1,9177,fb76ba2e04f10eb23ce5fdd9abaee3f6438a89f9,True,False,,,1,0,0
675270,30,passed,True,False,druid-io/druid,java,12,1,84601,c9e7fae4de0747697764ee7149d353b879f6777a,True,True,998.0,18.0,2,0,0
675272,19,passed,True,False,druid-io/druid,java,12,1,84476,5526dd8ad915a5abbcbc5e2a788c82e54f72714f,True,True,993.0,4.0,7,0,3
675280,62,errored,False,False,druid-io/druid,java,12,1,84546,6ace9f51c8119799ee402b0beed665774402272c,True,True,1008.0,32.0,0,0,1
675286,71,passed,True,False,druid-io/druid,java,12,1,84546,feed5c17e2ca89a729aed733b962db5d666396b1,True,True,1008.0,32.0,0,0,4
675305,130,failed,True,False,druid-io/druid,java,12,1,84707,d6badbe6e47bc35b118b2df39dfe1f7846ad88f7,True,True,1025.0,83.0,0,3,1
675307,170,failed,True,False,druid-io/druid,java,12,1,84707,ccddbf8747928f7da108bd6b64444754f31b9f37,True,False,,,3,0,0
675309,171,failed,True,False,druid-io/druid,java,12,1,84707,16be8b21387668d2b4e635b971002da4d447d2f8,True,True,1034.0,11.0,3,0,0
675311,174,passed,True,False,druid-io/druid,java,12,1,81166,e904b3aeabb888a4895a8d3ec0ac1d720ff005c6,True,True,1038.0,45.0,10,0,0
675313,176,failed,True,False,druid-io/druid,java,12,1,84720,e9d5165374a989667bc78746fb6d2edab3f976f0,True,True,1039.0,8.0,3,0,0
675315,180,passed,True,False,druid-io/druid,java,12,1,81178,ea6a7d8fe3f03526f49f27d863543366f1c2a3d9,True,True,1041.0,9.0,10,0,0
675317,181,failed,True,False,druid-io/druid,java,12,2,84707,c98d462f30f367d598a617d5ac55c48d7247d734,True,True,1029.0,12.0,3,0,3
675321,185,failed,True,True,druid-io/druid,java,12,1,85160,40a4a347df31b859b41ce7955211f3f47c1143c2,True,True,1031.0,9.0,0,9,2
675323,187,failed,True,True,druid-io/druid,java,12,1,84725,52bbf2398d195dfec5585910ef430f3280d614d4,True,True,1027.0,66.0,3,35,10
675332,218,failed,True,False,druid-io/druid,java,12,1,84707,621b5dd56e5df8f37e897b17ddff8826187f97b8,True,True,1048.0,8.0,3,0,0
675351,230,passed,True,False,druid-io/druid,java,12,1,84707,13f13938f466745dba9aa68d9f1b7d7e1dcb7342,True,True,1054.0,7.0,3,0,0
675353,239,passed,True,False,druid-io/druid,java,12,1,85244,bf3ab07528f9d7620db1a1060a3cfdb4b3b81e43,True,True,1011.0,21.0,0,8,0
675359,249,passed,True,False,druid-io/druid,java,12,1,85276,80617556f823bf2f521f65c33560026686f1fb6d,True,True,1058.0,30.0,0,1,0
675393,272,errored,False,False,druid-io/druid,java,12,1,85251,9d5e38658e08bbc5ac1c1469f6b5c1b746cb4e8b,True,True,1061.0,6.0,0,2,0
675413,308,passed,True,False,druid-io/druid,java,12,1,81303,06089360030116629caa0faee45d02ad3eae9b2a,True,False,,,1,0,0
675415,309,passed,True,False,druid-io/druid,java,12,1,81303,cb78702ba1b113d22f2102b36a524d0228794cae,True,True,1068.0,8.0,1,0,0
675417,310,passed,True,False,druid-io/druid,java,12,1,81295,2661a55e7e67a9054b7ef4a491df0eb68eefb741,True,False,,,1,0,0
675419,313,passed,True,False,druid-io/druid,java,12,1,85258,72cede2313623e97859482e1cadcf5632a6e7317,True,True,1070.0,8.0,1,0,0
675443,337,passed,True,False,druid-io/druid,java,12,1,85264,5956ac4ea1161a32bb475fba18939b889982ac53,True,True,1074.0,8.0,1,0,0
675445,339,passed,True,False,druid-io/druid,java,12,1,85168,dd783583616fb7e737d99fd0abcd0c8c0aaa57bc,True,True,1075.0,5.0,1,0,0
675451,354,passed,True,False,druid-io/druid,java,12,1,81303,e608865d94f66e5cc7b585a7cfc012a6625426ff,True,False,,,1,0,0
675457,364,passed,True,False,druid-io/druid,java,12,1,85134,179ec115c8957d4e5b5b0cc2d8ad0c75ea393955,True,True,1076.0,34.0,0,11,5
675459,377,passed,True,False,druid-io/druid,java,12,1,85174,4c292120e39550e3459e8e6dc8577f338d935357,True,True,1081.0,2.0,1,0,0
675465,388,errored,False,False,druid-io/druid,java,12,1,85250,2928ca8466f89e60a3450ca88f69f390e2d3ed04,True,True,1079.0,28.0,0,6,1
675479,395,passed,True,False,druid-io/druid,java,12,2,85248,d3cc57e96cda6e17300f32775d7e27ca80c33111,False,True,1085.0,5.0,2,0,0
675495,447,errored,False,False,druid-io/druid,java,12,1,85310,fe120e415ebbfec46dfc71c159134c400c471847,True,True,1101.0,10.0,0,0,1
675499,467,errored,False,False,druid-io/druid,java,12,1,85360,708759e1e0e7fd9f0a64ae7bca93a1bede69d0cb,True,False,,,1,0,0
675501,468,errored,False,False,druid-io/druid,java,12,1,85360,162936d170425b5bfe992bba8fd5e75e6218741f,True,True,1106.0,5.0,1,3,0
675505,475,passed,True,False,druid-io/druid,java,12,1,85367,6b050a52b22bb6e024099d7586b2ee75ce57267b,True,True,1092.0,40.0,0,1,0
675513,489,passed,True,False,druid-io/druid,java,12,1,85368,bb85c3cec6f3d9aba6e6ed6e32ac66aebe23843a,True,True,1113.0,14.0,2,0,0
675515,490,passed,True,False,druid-io/druid,java,12,1,85362,34ed474d4061c2c7e6cdc4859e40460f8f3407db,True,False,,,2,0,0
675517,491,passed,True,False,druid-io/druid,java,12,1,85362,04cbac58eb31b91fa8ea1b581d1f7942246cc0ab,True,True,1114.0,5.0,2,0,0
675519,494,passed,True,False,druid-io/druid,java,12,1,85380,b2c514bbf97de44d3eaca207c0f7d2a5556fd553,True,True,1109.0,22.0,2,0,4
675521,495,passed,True,False,druid-io/druid,java,12,1,85367,cf6eb7ef372860412b7b153de6d423f31ba362cb,True,True,1115.0,6.0,2,0,0
675527,501,passed,True,False,druid-io/druid,java,12,1,85369,a6c4518611b7ddf616a7832ab9092b6a5ee92ebe,True,True,1118.0,8.0,2,0,0
675541,511,passed,True,False,druid-io/druid,java,12,1,85325,d17059dd55fe28e472ffe5ab79e78225e3c1b129,True,True,1121.0,62.0,3,0,0
675547,517,passed,True,False,druid-io/druid,java,12,1,85320,b850f7df3feaefdc04c30c19951c5982c9cf4cd2,True,True,1126.0,18.0,3,0,0
675549,523,passed,True,False,druid-io/druid,java,12,1,85372,b42b41cca7428b6dade4e2163e412fea4265fada,True,False,,,1,0,0
675557,535,passed,True,False,druid-io/druid,java,12,1,85378,ed42a7faa1c7bd59bf1cccd3d705df79085c2b76,True,True,1135.0,11.0,0,2,0
675567,551,passed,True,False,druid-io/druid,java,12,2,85382,90e10fdcc733c8a8819b18b800fdb19378537ebe,True,True,1138.0,3.0,1,0,0
675569,561,passed,True,False,druid-io/druid,java,12,1,85378,49a339e2fad60b61c089d590ad104f4f136d0983,True,True,1141.0,5.0,0,6,0
675589,596,passed,True,False,druid-io/druid,java,12,1,85378,9c6a7a3e5c6f59bf2f4012a487417475e008edae,True,True,1153.0,15.0,1,0,0
675597,623,errored,False,False,druid-io/druid,java,12,1,85398,0d578837a84eac4739d374d3624416d6e505a29b,True,True,1156.0,9.0,0,1,0
675603,650,failed,True,False,druid-io/druid,java,12,1,85450,f3b2d7e476f24c1ef7e8634f39dd8e0a5581ac3f,True,True,1164.0,18.0,0,2,2
675607,672,passed,True,False,druid-io/druid,java,12,1,85720,feedbb88f8e09a911cd6e0f925a8e11507f3e0b9,True,True,1167.0,64.0,0,3,1
675609,673,passed,True,False,druid-io/druid,java,12,1,81343,85ab4c35f101c4766fcb0ce877d6e94eb89a06f4,True,False,,,5,0,0
675611,674,failed,True,False,druid-io/druid,java,12,1,81343,f55f7b5cc9af8edee56fac3c7e67f4d3545e5105,True,True,1169.0,12.0,5,0,0
675615,682,passed,True,False,druid-io/druid,java,12,1,85743,5bcc7304989591e21912a8a5d39445c9c540a8cb,True,True,694.0,7.0,0,3,1
675631,718,passed,True,False,druid-io/druid,java,12,1,85711,ca737be2c2b1a5a350018783c2f0cf5042dd41b6,True,True,1171.0,13.0,0,2,0
675633,756,errored,False,False,druid-io/druid,java,12,1,85678,064d65a009c88f1fed1b4dd98671c5e9e4a43b7c,True,False,,,3,0,0
675635,757,errored,False,False,druid-io/druid,java,12,1,85678,8d3014b0f188676799dcac6200562f17325f9ea8,True,True,1182.0,8.0,3,9,0
675637,770,passed,True,False,druid-io/druid,java,12,1,85858,21141e6c7f7873ac40db4568e8e2d68046e4c47f,True,True,1044.0,12.0,0,15,8
675639,783,failed,True,True,druid-io/druid,java,12,1,85879,7064028cea7a70e4b3bc8ead17ef679aff923ce0,True,True,1172.0,56.0,0,0,1
675641,794,passed,True,False,druid-io/druid,java,12,1,85879,8262a17694d479df8da19bdc755ed6d4f0e367c1,True,True,1172.0,56.0,0,0,3
675649,828,errored,True,False,druid-io/druid,java,12,1,87043,2c834b878e767d7c86c93c2a4884bfe487968aa0,True,False,,,1,0,0
675651,829,errored,True,False,druid-io/druid,java,12,1,87043,c43cad7604fb8fac2fd474aa911f71146918b0a9,True,True,1205.0,63.0,1,0,0
675653,834,errored,True,False,druid-io/druid,java,12,1,87048,226e808cb4856fbb4b775748594727fa52eb6824,True,True,1206.0,12.0,2,0,4
675655,837,errored,True,False,druid-io/druid,java,12,1,87072,141f9b0ed8d2e85568e44a83e458dada35bfeedf,True,True,1215.0,18.0,2,0,0
675657,839,errored,True,False,druid-io/druid,java,12,2,86436,15d61d698d43005454c22c372f9e9d250625c65f,True,True,1218.0,10.0,2,0,0
675659,842,errored,True,False,druid-io/druid,java,12,1,87048,bfe10bd1564b470aa8b1f13165d70cbf5e343b65,True,False,,,2,0,0
675661,843,errored,True,False,druid-io/druid,java,12,1,87048,f5f9b10527711cf01efa800700f242cf69634431,True,True,1214.0,14.0,2,0,1
675663,860,errored,False,False,druid-io/druid,java,12,2,81375,51e7292b474b67d5c5db3ace7fef01b5e592aa01,True,True,1222.0,22.0,5,0,2
675675,866,passed,True,False,druid-io/druid,java,12,1,87047,c75e139718692a3cd75f8403747cbf1e82486133,True,True,1224.0,20.0,2,2,0
675691,884,errored,True,False,druid-io/druid,java,12,1,87276,c4f16eb69d0d3edd15c238c443488e2ebbad9def,True,True,1177.0,240.0,0,0,2
675717,910,errored,False,False,druid-io/druid,java,12,1,87116,e978c0d36bfced96a8d472ae6e51a0a9c9a62771,True,True,1230.0,30.0,0,0,4
675727,945,passed,True,False,druid-io/druid,java,12,1,87275,7fca2e0b8a047686c4f3c49ee417828314b2d336,True,True,1190.0,44.0,0,2,2
675751,1033,passed,True,False,druid-io/druid,java,14,1,87290,fb91fd221ca6cd25979888c79d3df9ad2ebf968e,True,True,1246.0,35.0,0,31,0
675783,1163,passed,True,False,druid-io/druid,java,15,1,89960,399ce4bbdce828e6900dd8658cfad7d72bddee4e,True,True,1281.0,52.0,0,1,0
675791,1188,passed,True,False,druid-io/druid,java,15,1,89960,e0399a990f197891dd011ae3e7eec033d272d691,True,True,1295.0,31.0,0,1,2
675809,1235,errored,False,False,druid-io/druid,java,15,1,90033,a2039a700f9ce9eba119a666bdb9fb5f54848a3f,True,True,1296.0,8.0,0,0,2
675819,1294,errored,True,False,druid-io/druid,java,15,1,90138,84d567af581a5c6bc73e88fe6d83d31e44b6104f,True,True,1208.0,28.0,0,28,5
675825,1311,passed,True,False,druid-io/druid,java,15,1,90394,628572f48e4cd88c82aaf9b2e7479ac7479ce273,True,True,1317.0,12.0,0,1,0
675833,1361,passed,True,False,druid-io/druid,java,16,1,90551,9929163598135f7873bc9280123a7a69a3f1c58a,True,True,1262.0,10.0,0,1,0
675839,1387,passed,True,False,druid-io/druid,java,16,1,90385,803717767e2e5fc3a87d30d5cb89615a0eb8a189,True,True,1345.0,66.0,0,18,4
675869,1467,passed,True,False,druid-io/druid,java,16,1,91089,fbaeebd2fc640442058817f9bca9efb5c1aa22f8,True,True,1371.0,8.0,0,5,2
675871,1472,passed,True,False,druid-io/druid,java,16,1,90599,09d4d1d8fa9cfd8a675f7113bbf8bf2e5aff78aa,True,True,1361.0,429.0,0,0,4
675875,1487,passed,True,False,druid-io/druid,java,16,1,90492,d6faa2ff0d3375cffe44c293f961fa1f0a204d9c,True,True,1383.0,7.0,0,3,1
675887,1506,passed,True,False,druid-io/druid,java,16,1,90197,dc2ecfdbf402bc013131549dcfeff508f2badf02,True,True,1390.0,2.0,1,0,0
675889,1508,passed,True,False,druid-io/druid,java,16,1,91495,9c13f96c5c5dbf414c497a94d062e6edaf58a4fb,True,True,1354.0,124.0,1,0,2
675903,1543,passed,True,False,druid-io/druid,java,17,1,91663,22ab24e9e0b7a4326eee24eb3ca466e84161b475,True,True,1395.0,9.0,0,18,5
675915,1583,passed,True,False,druid-io/druid,java,17,1,91693,b5f37c10e41beac1ecfa1ece25c8626ac7dbc118,True,True,1399.0,80.0,0,0,2
675919,1601,passed,True,False,druid-io/druid,java,17,1,91693,74d88404142da13a26ab4fd4657cf2dfacc3882d,True,False,,,1,0,0
675921,1607,passed,True,False,druid-io/druid,java,17,2,91702,47d80292d021077f182ef1351c74ae5bd03e4089,True,True,1386.0,55.0,1,0,0
675923,1684,passed,True,False,druid-io/druid,java,17,1,92353,7193f35aeb8544fe6b6ade6ce457cabe06d10c53,True,True,1411.0,118.0,0,3,1
675925,1690,passed,True,False,druid-io/druid,java,17,1,91719,a9b5c67c6b7cdbdb994a7202d5f40d5ab639ad18,True,True,1403.0,52.0,1,5,2
675931,1732,passed,True,False,druid-io/druid,java,17,1,93593,88f0ccf918f977b520ddd66a6ccc3e9726648561,True,True,1351.0,91.0,0,17,0
675933,1734,passed,True,False,druid-io/druid,java,17,1,92494,958a712314b845ac6987bd3b589ab8a7d90aee16,True,True,1388.0,38.0,0,12,3
675935,1739,passed,True,False,druid-io/druid,java,17,2,92446,b33c95417dd87fdb91dcded3eededb154ddc32ba,True,True,1432.0,29.0,0,0,1
675939,1758,passed,True,False,druid-io/druid,java,16,1,93849,7dec6e9a067c4fc8ea380ab91ce26a0615a95148,True,True,1434.0,23.0,0,6,1
675949,1777,passed,True,False,druid-io/druid,java,16,1,93789,06c97b6d7db9eb74ebb52659630c0447e8332fee,True,False,,,1,0,0
675951,1778,passed,True,False,druid-io/druid,java,16,1,93789,d50ffe8e31521d9b2ae574021a6cfee70c3ea19e,True,True,1444.0,27.0,1,16,8
675963,1788,passed,True,False,druid-io/druid,java,16,1,93936,e54eaba9d59c092ff75a7f1547acbba75d9a65cb,True,True,1445.0,39.0,1,1,5
675967,1790,passed,True,False,druid-io/druid,java,16,1,94030,59f86ec3f5ad7b446510138bee75c26468cf8c72,True,True,1450.0,69.0,0,1,2
675979,1834,failed,True,False,druid-io/druid,java,15,1,94188,5f3e8b3d6da8546be2c9400d109a1101a0b2aedb,True,True,1465.0,11.0,0,3,1
675983,1843,passed,True,False,druid-io/druid,java,16,2,94144,f6752a2b2beec8edbf7a7efe96afaca9a843bb15,True,True,1471.0,5.0,0,6,5
675987,1877,failed,True,True,druid-io/druid,java,14,1,94130,cadbb53bf91342013741173e757445c3e002c300,True,True,1475.0,7.0,0,6,1
675993,1897,failed,True,True,druid-io/druid,java,14,1,94139,847a188a77e01ec19cb05408473d0e3e31922b08,True,True,1493.0,8.0,0,0,2
675999,1917,passed,True,False,druid-io/druid,java,14,1,94188,359ecce9cbb112a48fb2135007720c1c676f47f5,True,True,1465.0,11.0,0,3,5
676005,1949,passed,True,False,druid-io/druid,java,14,1,94130,9ef21d88fc61f2b47ed581401ab0db3b24b73131,True,True,1475.0,7.0,0,9,1
676025,2085,passed,True,False,druid-io/druid,java,14,1,91693,5877cb0fb6d541d683abefa54a946358273337d7,True,True,1406.0,26.0,2,0,4
676057,122,passed,True,False,dynjs/dynjs,java,9,1,24636,905abf35345d1ebb5a910443973a2bd88a2de9cf,True,True,63.0,71.0,0,0,2
676461,335,passed,True,False,dynjs/dynjs,java,10,1,31037,0670865d965afa70dce9d2b73e4eaf307c6a0f66,True,True,124.0,33.0,1,0,0
676464,336,passed,True,False,dynjs/dynjs,java,10,2,31035,7841369a11fa8b3612cd779c3c359b0a23a6d333,True,True,125.0,73.0,1,0,0
676572,380,passed,True,False,dynjs/dynjs,java,9,1,31467,4bcc829b9fb8ce0e5fe803bfad4dae8073d605e7,True,False,,,1,0,0
676629,399,passed,True,False,dynjs/dynjs,java,7,1,31514,b250c9db944179533a9e48ad51cfeeaf0db9cccd,False,False,,,1,0,0
676917,48,errored,True,False,eXist-db/exist,java,17,1,349932,a8c38d9d2a4ba8a2fa1760d264287c6dded1cd7e,True,True,37.0,28.0,0,0,1
676923,51,errored,True,False,eXist-db/exist,java,16,1,349932,b57a5d1614837f143773fe89f104f635a04911be,True,True,38.0,10.0,0,0,1
676941,67,passed,False,False,eXist-db/exist,java,15,1,350462,17a788c39b33606115e135ac5fe7dbda26021c49,True,True,51.0,19.0,1,0,0
676944,69,passed,False,False,eXist-db/exist,java,15,1,349500,af05377f8b14407d4f0f0d74e4de55319dc6a623,True,True,52.0,8.0,2,0,0
676950,78,passed,False,False,eXist-db/exist,java,14,1,349466,fd4cb2221ba36c0d54322d4df6dedb119e423f6e,True,True,61.0,8.0,3,0,0
676962,86,passed,False,False,eXist-db/exist,java,14,1,350660,109358b03c6c3f5409879de7ea107c3362fad86d,True,True,72.0,14.0,2,0,0
676965,87,passed,False,False,eXist-db/exist,java,14,1,350657,f0cfc33f80c6b1b4d620c1869543f826717380a2,True,True,73.0,21.0,6,0,0
676968,90,passed,False,False,eXist-db/exist,java,14,1,350657,1237295472560df824835026315b3d36724ec8fa,True,True,74.0,39.0,1,0,0
676977,101,passed,False,False,eXist-db/exist,java,14,1,350784,ca70b3d908dcbcbf042681bece91a2d0c2633f7c,True,True,77.0,15.0,1,0,0
676995,119,passed,False,False,eXist-db/exist,java,14,1,350661,7c3321baac6e745deae451d5979362da57e213ee,True,True,87.0,10.0,1,0,0
676998,123,passed,False,False,eXist-db/exist,java,14,1,350659,985a7c2e98ea475cdf4c0f88d2fb94524d321e0f,True,True,88.0,30.0,1,0,0
677004,127,passed,False,False,eXist-db/exist,java,14,1,350667,da18c09681b6662cb7907ec06eaa3b2b01ac18df,True,True,90.0,9.0,2,0,0
677007,129,passed,False,False,eXist-db/exist,java,14,1,350661,bbf891ffe9d4bff33be740c5341fd2d56877ae18,True,True,91.0,3.0,4,0,0
677013,132,passed,False,False,eXist-db/exist,java,14,1,350660,55176caaabd74c04e58e6eacb4bcc96b2fa097ff,True,True,92.0,12.0,3,0,0
677054,176,passed,False,False,eXist-db/exist,java,13,1,350990,0390aa7d506cbf850ff611cc4459497f050dadde,True,True,117.0,9.0,7,0,0
677057,177,passed,False,False,eXist-db/exist,java,13,1,350990,0f322ba5a883d6da4487e88e145460c6aafd8a9e,True,True,117.0,9.0,1,0,0
677062,182,passed,False,False,eXist-db/exist,java,13,1,350690,99dd60c3732cc24810e2b0b200ae9e4824420a5a,True,True,121.0,8.0,13,0,0
677068,191,passed,False,False,eXist-db/exist,java,13,1,351135,55d85e20c6d9e7cb57714f256a8a961638adee85,True,True,125.0,21.0,3,0,0
677071,199,passed,False,False,eXist-db/exist,java,13,1,351168,c7fb249e9f326eb9b561f3023f3bc96a8b872b98,True,True,131.0,31.0,2,0,2
677083,232,passed,False,False,eXist-db/exist,java,13,1,350804,e3d74db208f6cadad6fcd5449e525c5c7358dac6,True,True,143.0,62.0,4,0,2
677095,251,passed,False,False,eXist-db/exist,java,13,1,351700,7f69c0dc5e7bd9143e0470278d1f31bb2957dadc,True,True,153.0,35.0,8,0,0
677098,255,passed,False,False,eXist-db/exist,java,12,1,351748,3e008b8763d91dfb6752e178891143ed498f10a8,True,True,155.0,52.0,1,0,0
677143,305,passed,False,False,eXist-db/exist,java,13,1,350753,62fd60892e0b7c35306eddb3f901e8014c70b304,True,True,191.0,11.0,6,0,0
677161,322,failed,False,False,eXist-db/exist,java,14,1,350945,c4c3f0a43c8fbdedb8d236add1b81ed13601ad03,True,True,206.0,32.0,0,0,4
677164,323,errored,False,False,eXist-db/exist,java,14,1,350918,57bdd4d5118117d7082f45d4aec4084c069f5981,True,True,207.0,22.0,4,0,0
677166,324,passed,False,False,eXist-db/exist,java,14,1,350918,f44be0c14102333ddf2314ab8c22b5c3f04d3719,True,False,,,4,0,0
677182,356,passed,False,False,eXist-db/exist,java,15,2,350922,0650dfd4bb4835843e85765793c6f544f41acdad,True,True,224.0,33.0,5,0,0
677188,366,passed,False,False,eXist-db/exist,java,15,1,350864,b7a511ed1f19643e801698665df5700380482944,True,True,231.0,44.0,5,0,1
677190,372,passed,False,False,eXist-db/exist,java,15,1,350875,c0bbe074385aaaf5c76c701116557aaa29667a21,True,True,234.0,13.0,4,0,0
677206,395,passed,False,False,eXist-db/exist,java,15,1,350923,6b01126ac29b692f59daf83eafc043a43764ebbb,False,True,247.0,19.0,2,0,0
677208,397,passed,False,False,eXist-db/exist,java,15,1,351049,7c236f8dcf6d2b075d3a8cd625fda3487cb9e7a5,True,True,249.0,17.0,2,0,0
677220,416,passed,False,False,eXist-db/exist,java,15,2,351107,a352c45757716c526968282009b02b8df4540488,True,True,265.0,19.0,0,0,1
677222,424,passed,False,False,eXist-db/exist,java,14,1,351154,47402378c8fd998657f5b1c83bb1c44a58560637,True,False,,,2,0,0
677226,426,passed,False,False,eXist-db/exist,java,14,1,351159,7617e2c8e28ce29783e56d0724de645662e97aa9,True,True,269.0,35.0,2,0,0
677236,443,passed,False,False,eXist-db/exist,java,14,2,351376,070e2799fb1174ac3e0a078dd320646c41d19c23,True,True,277.0,37.0,2,0,0
677252,595,passed,False,False,eXist-db/exist,java,11,2,351376,28f90f702e9f8228485985f8bfe093d4392a8666,True,False,,,2,0,0
677288,503,passed,False,False,eXist-db/exist,java,8,1,352146,f70dccc02576ce59358cd6a76c40c2c8e9dce60f,True,False,,,3,0,0
677290,504,passed,False,False,eXist-db/exist,java,8,1,352146,da0e713f4782a139e9e016bd377d83cf3352c65c,True,True,327.0,13.0,3,0,0
